"kWh","month","day","hour","Day.of.Week","weekday","Peakhour","temperature"
6.23540322580645,"3","29","17","6","0","1",39.9
6.48241935483871,"3","29","18","6","0","1",39.2
6.72943548387097,"3","29","19","6","0","0",39.2
6.97645161290323,"3","29","20","6","0","0",39
7.22346774193548,"3","29","21","6","0","0",39
7.47048387096774,"3","29","22","6","0","0",39.2
7.7175,"3","29","23","6","0","0",39.9
7.96451612903226,"3","30","0","0","0","0",39.9
8.21153225806452,"3","30","1","0","0","0",39.2
8.45854838709677,"3","30","2","0","0","0",41
8.70556451612903,"3","30","3","0","0","0",39.2
8.95258064516129,"3","30","4","0","0","0",41
9.19959677419355,"3","30","5","0","0","0",41
9.44661290322581,"3","30","6","0","0","0",42.8
9.69362903225806,"3","30","7","0","0","1",41
9.94064516129032,"3","30","8","0","0","1",42.1
10.1876612903226,"3","30","9","0","0","1",42.1
10.4346774193548,"3","30","10","0","0","1",43
10.6816935483871,"3","30","11","0","0","1",41
10.9287096774194,"3","30","12","0","0","1",39.9
11.1757258064516,"3","30","13","0","0","1",39.9
11.4227419354839,"3","30","14","0","0","1",39.9
11.6697580645161,"3","30","15","0","0","1",39.2
11.9167741935484,"3","30","16","0","0","1",39.2
12.1637903225806,"3","30","17","0","0","1",39
12.4108064516129,"3","30","18","0","0","1",39.2
12.6578225806452,"3","30","19","0","0","0",37.9
12.9048387096774,"3","30","20","0","0","0",37
13.1518548387097,"3","30","21","0","0","0",37
13.3988709677419,"3","30","22","0","0","0",37.4
13.6458870967742,"3","30","23","0","0","0",36
13.8929032258065,"3","31","0","1","1","0",35.6
14.1399193548387,"3","31","1","1","1","0",35.6
14.386935483871,"3","31","2","1","1","0",33.8
14.6339516129032,"3","31","3","1","1","0",33.8
14.8809677419355,"3","31","4","1","1","0",33.8
15.1279838709677,"3","31","5","1","1","0",33.8
15.375,"3","31","6","1","1","0",34
114.674998,"3","31","7","1","1","1",35.1
150.224999,"3","31","8","1","1","1",35.6
129.404997,"3","31","9","1","1","1",35.6
143.804996,"3","31","10","1","1","1",35.6
124.064998,"3","31","11","1","1","1",35.6
107.084997,"3","31","12","1","1","1",35.6
98.01,"3","31","13","1","1","1",35.6
87.33,"3","31","14","1","1","1",37.4
47.67,"3","31","15","1","1","1",41
0.09,"3","31","16","1","1","1",41
0.015,"3","31","17","1","1","1",39.9
0.942692307692308,"3","31","18","1","1","1",39.9
1.87038461538462,"3","31","19","1","1","0",41
2.79807692307692,"3","31","20","1","1","0",41
3.72576923076923,"3","31","21","1","1","0",39
4.65346153846154,"3","31","22","1","1","0",39
5.58115384615385,"3","31","23","1","1","0",39
6.50884615384615,"4","1","0","2","1","0",37.9
7.43653846153846,"4","1","1","2","1","0",37.9
8.36423076923077,"4","1","2","2","1","0",37.9
9.29192307692308,"4","1","3","2","1","0",36
10.2196153846154,"4","1","4","2","1","0",35.1
11.1473076923077,"4","1","5","2","1","0",35.1
12.075,"4","1","6","2","1","0",35.1
97.229998,"4","1","7","2","1","1",37
118.439999,"4","1","8","2","1","1",39.9
102.614999,"4","1","9","2","1","1",42.1
97.395,"4","1","10","2","1","1",45
75.15,"4","1","11","2","1","1",46
69.21,"4","1","12","2","1","1",46
61.395,"4","1","13","2","1","1",46
62.79,"4","1","14","2","1","1",45
40.68,"4","1","15","2","1","1",45
4.095,"4","1","16","2","1","1",43
2.055,"4","1","17","2","1","1",42.1
1.29,"4","1","18","2","1","1",41
1.8425,"4","1","19","2","1","0",39.9
2.395,"4","1","20","2","1","0",39.9
2.9475,"4","1","21","2","1","0",41
3.5,"4","1","22","2","1","0",42.1
4.0525,"4","1","23","2","1","0",42.1
4.605,"4","2","0","3","1","0",43
5.1575,"4","2","1","3","1","0",41
5.71,"4","2","2","3","1","0",41
6.2625,"4","2","3","3","1","0",39.9
6.815,"4","2","4","3","1","0",39.9
7.3675,"4","2","5","3","1","0",39
7.92,"4","2","6","3","1","0",39
99.749999,"4","2","8","3","1","1",43
101.909999,"4","2","9","3","1","1",43
91.064999,"4","2","10","3","1","1",45
77.235,"4","2","11","3","1","1",45
107.25,"4","2","12","3","1","1",44.1
259.124995,"4","2","13","3","1","1",45
168,"4","2","14","3","1","1",43
28.545,"4","2","15","3","1","1",44.1
0.03,"4","2","16","3","1","1",43
0.260357142857143,"4","2","17","3","1","1",42.1
0.490714285714286,"4","2","18","3","1","1",41
0.721071428571429,"4","2","19","3","1","0",39.9
0.951428571428571,"4","2","20","3","1","0",39
1.18178571428571,"4","2","21","3","1","0",39.9
1.41214285714286,"4","2","22","3","1","0",39
1.6425,"4","2","23","3","1","0",37
1.87285714285714,"4","3","0","4","1","0",37.9
2.10321428571429,"4","3","1","4","1","0",39
2.33357142857143,"4","3","2","4","1","0",37.9
2.56392857142857,"4","3","3","4","1","0",41
2.79428571428571,"4","3","4","4","1","0",41
3.02464285714286,"4","3","5","4","1","0",42.1
3.255,"4","3","6","4","1","0",42.1
83.294999,"4","3","7","4","1","1",43
93.509999,"4","3","8","4","1","1",46
96.689998,"4","3","9","4","1","1",46.9
88.409999,"4","3","10","4","1","1",48.9
78.75,"4","3","11","4","1","1",50
76.785,"4","3","12","4","1","1",52
64.38,"4","3","13","4","1","1",46
56.52,"4","3","14","4","1","1",45
30.9,"4","3","15","4","1","1",44.1
0.03,"4","3","16","4","1","1",43
0.806538461538462,"4","3","17","4","1","1",41
1.58307692307692,"4","3","18","4","1","1",41
2.35961538461538,"4","3","19","4","1","0",39.9
3.13615384615385,"4","3","20","4","1","0",39
3.91269230769231,"4","3","21","4","1","0",37.9
4.68923076923077,"4","3","23","4","1","0",39.9
5.46576923076923,"4","4","0","5","1","0",39.9
6.24230769230769,"4","4","1","5","1","0",39.9
7.01884615384615,"4","4","2","5","1","0",37
7.79538461538462,"4","4","3","5","1","0",37.9
8.57192307692308,"4","4","4","5","1","0",37
9.34846153846154,"4","4","5","5","1","0",37.9
10.125,"4","4","6","5","1","0",37.9
75.39,"4","4","7","5","1","1",39
70.29,"4","4","8","5","1","1",39.9
68.61,"4","4","9","5","1","1",39.9
62.85,"4","4","10","5","1","1",41
64.575,"4","4","11","5","1","1",42.1
54.915,"4","4","12","5","1","1",42.1
45.51,"4","4","13","5","1","1",42.1
54.375,"4","4","14","5","1","1",44.1
20.28,"4","4","15","5","1","1",41
19.9752380952381,"4","4","16","5","1","1",41
19.6704761904762,"4","4","17","5","1","1",39.9
19.3657142857143,"4","4","18","5","1","1",39.9
19.0609523809524,"4","4","19","5","1","0",39.9
18.7561904761905,"4","4","20","5","1","0",39.9
18.4514285714286,"4","4","21","5","1","0",39
18.1466666666667,"4","4","22","5","1","0",39
17.8419047619048,"4","4","23","5","1","0",39.2
17.5371428571429,"4","5","0","6","0","0",39.2
17.232380952381,"4","5","1","6","0","0",37.4
16.927619047619,"4","5","2","6","0","0",39
16.6228571428571,"4","5","3","6","0","0",39.2
16.3180952380952,"4","5","4","6","0","0",39.2
16.0133333333333,"4","5","5","6","0","0",39.2
15.7085714285714,"4","5","6","6","0","0",39.9
15.4038095238095,"4","5","7","6","0","1",39.2
15.0990476190476,"4","5","8","6","0","1",41
14.7942857142857,"4","5","9","6","0","1",42.8
14.4895238095238,"4","5","10","6","0","1",44.6
14.1847619047619,"4","5","11","6","0","1",46.4
13.88,"4","5","12","6","0","1",51.1
13.5752380952381,"4","5","13","6","0","1",52
13.2704761904762,"4","5","14","6","0","1",50
12.9657142857143,"4","5","15","6","0","1",48.9
12.6609523809524,"4","5","16","6","0","1",48.9
12.3561904761905,"4","5","17","6","0","1",50
12.0514285714286,"4","5","18","6","0","1",46.9
11.7466666666667,"4","5","19","6","0","0",44.1
11.4419047619048,"4","5","20","6","0","0",41
11.1371428571429,"4","5","21","6","0","0",39.9
10.832380952381,"4","5","22","6","0","0",39
10.527619047619,"4","5","23","6","0","0",37.9
10.2228571428571,"4","6","0","0","0","0",37.9
9.91809523809524,"4","6","1","0","0","0",37
9.61333333333333,"4","6","2","0","0","0",37
9.30857142857143,"4","6","3","0","0","0",36
9.00380952380952,"4","6","4","0","0","0",36
8.69904761904762,"4","6","5","0","0","0",35.1
8.39428571428571,"4","6","6","0","0","0",36
8.08952380952381,"4","6","7","0","0","1",37
7.7847619047619,"4","6","8","0","0","1",39
7.48,"4","6","9","0","0","1",42.1
7.17523809523809,"4","6","10","0","0","1",45
6.87047619047619,"4","6","11","0","0","1",48
6.56571428571428,"4","6","12","0","0","1",50
6.26095238095238,"4","6","13","0","0","1",53.1
5.95619047619047,"4","6","14","0","0","1",55
5.65142857142857,"4","6","15","0","0","1",57
5.34666666666667,"4","6","16","0","0","1",57.9
5.04190476190476,"4","6","17","0","0","1",57.9
4.73714285714286,"4","6","18","0","0","1",55.9
4.43238095238095,"4","6","19","0","0","0",55
4.12761904761905,"4","6","20","0","0","0",53.1
3.82285714285714,"4","6","21","0","0","0",52
3.51809523809524,"4","6","22","0","0","0",51.1
3.21333333333333,"4","6","23","0","0","0",50
2.90857142857143,"4","7","0","1","1","0",44.1
2.60380952380952,"4","7","1","1","1","0",42.1
2.29904761904762,"4","7","2","1","1","0",42.1
1.99428571428571,"4","7","3","1","1","0",41
1.68952380952381,"4","7","4","1","1","0",39.9
1.38476190476191,"4","7","5","1","1","0",39.9
1.08,"4","7","6","1","1","0",39
54.465,"4","7","7","1","1","1",43
69.585,"4","7","8","1","1","1",48.9
58.815,"4","7","9","1","1","1",52
64.32,"4","7","10","1","1","1",53.1
61.365,"4","7","11","1","1","1",52
51.99,"4","7","12","1","1","1",50
48.135,"4","7","13","1","1","1",54
26.865,"4","7","14","1","1","1",57
5.07,"4","7","15","1","1","1",57
6.2221875,"4","7","16","1","1","1",52
7.374375,"4","7","17","1","1","1",50
8.5265625,"4","7","18","1","1","1",48.9
9.67875,"4","7","19","1","1","0",46.9
10.8309375,"4","7","20","1","1","0",45
11.983125,"4","7","21","1","1","0",45
13.1353125,"4","7","22","1","1","0",43
14.2875,"4","7","23","1","1","0",42.8
15.4396875,"4","8","0","2","1","0",42.8
16.591875,"4","8","1","2","1","0",42.8
17.7440625,"4","8","2","2","1","0",45
18.89625,"4","8","3","2","1","0",44.6
20.0484375,"4","8","4","2","1","0",46.9
21.200625,"4","8","5","2","1","0",46.9
22.3528125,"4","8","6","2","1","0",50
23.505,"4","8","7","2","1","1",51.8
55.425,"4","8","8","2","1","1",48.2
61.155,"4","8","9","2","1","1",51.8
84.449998,"4","8","10","2","1","1",51.8
66.06,"4","8","11","2","1","1",57
44.655,"4","8","12","2","1","1",57.2
36.165,"4","8","13","2","1","1",62.1
30.3,"4","8","14","2","1","1",64.4
8.625,"4","8","15","2","1","1",64.9
0.015,"4","8","16","2","1","1",64
0.874,"4","8","17","2","1","1",63
1.733,"4","8","18","2","1","1",61
2.592,"4","8","19","2","1","0",61
3.451,"4","8","20","2","1","0",53.1
4.31,"4","8","21","2","1","0",50
5.169,"4","8","22","2","1","0",48
6.028,"4","8","23","2","1","0",46.9
6.887,"4","9","0","3","1","0",46
7.746,"4","9","1","3","1","0",45
8.605,"4","9","2","3","1","0",44.1
9.464,"4","9","3","3","1","0",43
10.323,"4","9","4","3","1","0",43
11.182,"4","9","5","3","1","0",43
12.041,"4","9","6","3","1","0",43
12.9,"4","9","7","3","1","1",46
48.54,"4","9","8","3","1","1",48.9
55.335,"4","9","9","3","1","1",51.1
77.985,"4","9","10","3","1","1",53.1
67.47,"4","9","11","3","1","1",55.9
61.2,"4","9","12","3","1","1",55
37.875,"4","9","13","3","1","1",57.9
31.38,"4","9","14","3","1","1",55.9
8.85,"4","9","15","3","1","1",55.9
9.369375,"4","9","16","3","1","1",55
9.88875,"4","9","17","3","1","1",54
10.408125,"4","9","18","3","1","1",51.1
10.9275,"4","9","19","3","1","0",48.9
11.446875,"4","9","20","3","1","0",46.9
11.96625,"4","9","21","3","1","0",46
12.485625,"4","9","22","3","1","0",44.1
13.005,"4","9","23","3","1","0",42.1
13.524375,"4","10","0","4","1","0",41
14.04375,"4","10","1","4","1","0",39.9
14.563125,"4","10","2","4","1","0",39.9
15.0825,"4","10","3","4","1","0",39.9
15.601875,"4","10","4","4","1","0",39.9
16.12125,"4","10","5","4","1","0",36
16.640625,"4","10","6","4","1","0",39
17.16,"4","10","7","4","1","1",42.1
54.015,"4","10","8","4","1","1",45
61.005,"4","10","9","4","1","1",48.9
75.87,"4","10","10","4","1","1",52
72.24,"4","10","11","4","1","1",55
70.785,"4","10","12","4","1","1",57.9
39.795,"4","10","13","4","1","1",59
28.695,"4","10","14","4","1","1",57.9
6.81,"4","10","15","4","1","1",55.9
7.18125,"4","10","16","4","1","1",55
7.5525,"4","10","17","4","1","1",53.1
7.92375,"4","10","18","4","1","1",51.1
8.295,"4","10","19","4","1","0",48.9
8.66625,"4","10","20","4","1","0",48
9.0375,"4","10","21","4","1","0",48
9.40875,"4","10","22","4","1","0",48.9
9.78,"4","10","23","4","1","0",48
10.15125,"4","11","0","5","1","0",48
10.5225,"4","11","1","5","1","0",48.9
10.89375,"4","11","2","5","1","0",50
11.265,"4","11","3","5","1","0",52
11.63625,"4","11","4","5","1","0",51.1
12.0075,"4","11","5","5","1","0",53.1
12.37875,"4","11","6","5","1","0",53.1
12.75,"4","11","7","5","1","1",54
58.86,"4","11","8","5","1","1",55.9
52.335,"4","11","9","5","1","1",57
57.105,"4","11","10","5","1","1",59
52.425,"4","11","11","5","1","1",62.1
45.075,"4","11","12","5","1","1",63
44.94,"4","11","13","5","1","1",64.9
33.885,"4","11","14","5","1","1",68
7.77,"4","11","15","5","1","1",68
7.712578125,"4","11","16","5","1","1",68
7.65515625,"4","11","17","5","1","1",66.9
7.597734375,"4","11","18","5","1","1",63
7.5403125,"4","11","19","5","1","0",60.1
7.482890625,"4","11","20","5","1","0",57.9
7.42546875,"4","11","21","5","1","0",57.9
7.368046875,"4","11","22","5","1","0",55.9
7.310625,"4","11","23","5","1","0",55
7.253203125,"4","12","0","6","0","0",53.1
7.19578125,"4","12","1","6","0","0",52
7.138359375,"4","12","2","6","0","0",51.1
7.0809375,"4","12","3","6","0","0",50
7.023515625,"4","12","4","6","0","0",50
6.96609375,"4","12","5","6","0","0",48.9
6.908671875,"4","12","6","6","0","0",48.9
6.85125,"4","12","7","6","0","1",51.1
6.793828125,"4","12","8","6","0","1",53.1
6.73640625,"4","12","9","6","0","1",57
6.678984375,"4","12","10","6","0","1",59
6.6215625,"4","12","11","6","0","1",62.1
6.564140625,"4","12","12","6","0","1",64
6.50671875,"4","12","13","6","0","1",66.9
6.449296875,"4","12","14","6","0","1",68
6.391875,"4","12","15","6","0","1",68
6.334453125,"4","12","16","6","0","1",69.1
6.27703125,"4","12","17","6","0","1",68
6.219609375,"4","12","18","6","0","1",66.9
6.1621875,"4","12","19","6","0","0",66
6.104765625,"4","12","20","6","0","0",62.1
6.04734375,"4","12","21","6","0","0",55
5.989921875,"4","12","22","6","0","0",52
5.9325,"4","12","23","6","0","0",51.1
5.875078125,"4","13","0","0","0","0",53.1
5.81765625,"4","13","1","0","0","0",54
5.760234375,"4","13","2","0","0","0",50
5.7028125,"4","13","3","0","0","0",50
5.645390625,"4","13","4","0","0","0",46
5.58796875,"4","13","5","0","0","0",45
5.530546875,"4","13","6","0","0","0",46.9
5.473125,"4","13","7","0","0","1",48
5.415703125,"4","13","8","0","0","1",50
5.35828125,"4","13","9","0","0","1",48
5.300859375,"4","13","10","0","0","1",46
5.2434375,"4","13","11","0","0","1",46.9
5.186015625,"4","13","12","0","0","1",46.9
5.12859375,"4","13","13","0","0","1",48.9
5.071171875,"4","13","14","0","0","1",51.1
5.01375,"4","13","15","0","0","1",55.9
4.956328125,"4","13","16","0","0","1",55.9
4.89890625,"4","13","17","0","0","1",57.9
4.841484375,"4","13","18","0","0","1",60.1
4.7840625,"4","13","19","0","0","0",60.1
4.726640625,"4","13","20","0","0","0",55.9
4.66921875,"4","13","21","0","0","0",55.9
4.611796875,"4","13","22","0","0","0",54
4.554375,"4","13","23","0","0","0",57.9
4.496953125,"4","14","0","1","1","0",57
4.43953125,"4","14","1","1","1","0",57.9
4.382109375,"4","14","2","1","1","0",59
4.3246875,"4","14","3","1","1","0",59
4.267265625,"4","14","4","1","1","0",57.9
4.20984375,"4","14","5","1","1","0",57.9
4.152421875,"4","14","6","1","1","0",59
4.095,"4","14","7","1","1","1",61
37.8,"4","14","8","1","1","1",64.9
52.905,"4","14","9","1","1","1",69.1
52.875,"4","14","10","1","1","1",72
46.785,"4","14","11","1","1","1",75
58.485,"4","14","12","1","1","1",73.9
52.11,"4","14","13","1","1","1",73
36.75,"4","14","14","1","1","1",71.1
10.365,"4","14","15","1","1","1",72
0.09,"4","14","16","1","1","1",70
1.763,"4","14","17","1","1","1",66.9
3.436,"4","14","18","1","1","1",66
5.109,"4","14","19","1","1","0",63
6.782,"4","14","20","1","1","0",62.1
8.455,"4","14","21","1","1","0",61
10.128,"4","14","22","1","1","0",60.1
11.801,"4","14","23","1","1","0",61
13.474,"4","15","0","2","1","0",61
15.147,"4","15","1","2","1","0",61
16.82,"4","15","2","2","1","0",61
18.493,"4","15","3","2","1","0",60.8
20.166,"4","15","4","2","1","0",60.8
21.839,"4","15","5","2","1","0",60.1
23.512,"4","15","6","2","1","0",59
25.185,"4","15","7","2","1","1",57.2
65.625,"4","15","8","2","1","1",60.8
73.709999,"4","15","9","2","1","1",60.8
89.369999,"4","15","10","2","1","1",62.1
88.53,"4","15","11","2","1","1",62.6
68.34,"4","15","12","2","1","1",68
67.215,"4","15","13","2","1","1",62.6
60.21,"4","15","14","2","1","1",62.6
25.065,"4","15","15","2","1","1",62.6
0.075,"4","15","16","2","1","1",60.8
0.015,"4","15","17","2","1","1",62.1
0.0230769230769231,"4","15","18","2","1","1",60.8
0.0311538461538462,"4","15","19","2","1","0",59
0.0392307692307692,"4","15","20","2","1","0",61
0.0473076923076923,"4","15","21","2","1","0",60.8
0.0553846153846154,"4","15","22","2","1","0",55.4
0.0634615384615385,"4","15","23","2","1","0",46.4
0.0715384615384615,"4","16","0","3","1","0",44.6
0.0796153846153846,"4","16","1","3","1","0",41
0.0876923076923077,"4","16","2","3","1","0",39.2
0.0957692307692308,"4","16","3","3","1","0",37.4
0.103846153846154,"4","16","4","3","1","0",33.8
0.111923076923077,"4","16","5","3","1","0",33.8
0.12,"4","16","6","3","1","0",33.8
31.14,"4","16","7","3","1","1",30.9
79.29,"4","16","8","3","1","1",33.1
81.375,"4","16","9","3","1","1",35.1
91.439998,"4","16","10","3","1","1",36
92.999999,"4","16","11","3","1","1",37.9
83.175,"4","16","12","3","1","1",39.9
82.875,"4","16","13","3","1","1",42.1
71.175,"4","16","14","3","1","1",43
29.22,"4","16","15","3","1","1",44.1
0.09,"4","16","16","3","1","1",44.1
0.015,"4","16","17","3","1","1",43
0.015,"4","16","18","3","1","1",41
0.015,"4","16","19","3","1","0",39
0.0327272727272727,"4","16","20","3","1","0",37.9
0.0504545454545455,"4","16","21","3","1","0",36
0.0681818181818182,"4","16","22","3","1","0",35.1
0.0859090909090909,"4","16","23","3","1","0",34
0.103636363636364,"4","17","0","4","1","0",33.1
0.121363636363636,"4","17","1","4","1","0",32
0.139090909090909,"4","17","2","4","1","0",32
0.156818181818182,"4","17","3","4","1","0",32
0.174545454545455,"4","17","4","4","1","0",32
0.192272727272727,"4","17","5","4","1","0",32
0.21,"4","17","6","4","1","0",33.1
45.6,"4","17","7","4","1","1",35.1
74.175,"4","17","8","4","1","1",36
79.755,"4","17","9","4","1","1",37
93.719999,"4","17","10","4","1","1",37.9
84.15,"4","17","11","4","1","1",39
75.375,"4","17","12","4","1","1",39
70.845,"4","17","13","4","1","1",39
71.52,"4","17","14","4","1","1",39.9
30.15,"4","17","15","4","1","1",39
0.165,"4","17","16","4","1","1",37.9
0.253928571428571,"4","17","17","4","1","1",37
0.342857142857143,"4","17","18","4","1","1",37
0.431785714285714,"4","17","19","4","1","0",36
0.520714285714286,"4","17","20","4","1","0",35.1
0.609642857142857,"4","17","21","4","1","0",35.1
0.698571428571429,"4","17","22","4","1","0",34
0.7875,"4","17","23","4","1","0",35.1
0.876428571428571,"4","18","0","5","1","0",35.1
0.965357142857143,"4","18","1","5","1","0",36
1.05428571428571,"4","18","2","5","1","0",34
1.14321428571429,"4","18","3","5","1","0",33.1
1.23214285714286,"4","18","4","5","1","0",32
1.32107142857143,"4","18","5","5","1","0",32
1.41,"4","18","6","5","1","0",33.1
16.5,"4","18","7","5","1","1",33.8
0.795,"4","18","8","5","1","1",39.9
0.39,"4","18","9","5","1","1",39.9
1.38,"4","18","10","5","1","1",41
16.26,"4","18","11","5","1","1",41
10.86,"4","18","12","5","1","1",41
1.08,"4","18","13","5","1","1",41
0.12,"4","18","14","5","1","1",41
0.280615384615385,"4","18","15","5","1","1",41
0.441230769230769,"4","18","16","5","1","1",39.9
0.601846153846154,"4","18","17","5","1","1",39
0.762461538461539,"4","18","18","5","1","1",39
0.923076923076923,"4","18","19","5","1","0",37.4
1.08369230769231,"4","18","20","5","1","0",37.9
1.24430769230769,"4","18","21","5","1","0",37.9
1.40492307692308,"4","18","22","5","1","0",37.9
1.56553846153846,"4","18","23","5","1","0",37.9
1.72615384615385,"4","19","0","6","0","0",37.4
1.88676923076923,"4","19","1","6","0","0",37
2.04738461538462,"4","19","2","6","0","0",37.9
2.208,"4","19","3","6","0","0",37.9
2.36861538461539,"4","19","4","6","0","0",39
2.52923076923077,"4","19","5","6","0","0",39
2.68984615384615,"4","19","6","6","0","0",41
2.85046153846154,"4","19","7","6","0","1",45
3.01107692307692,"4","19","8","6","0","1",50
3.17169230769231,"4","19","9","6","0","1",54
3.33230769230769,"4","19","10","6","0","1",57
3.49292307692308,"4","19","11","6","0","1",59
3.65353846153846,"4","19","12","6","0","1",60.1
3.81415384615385,"4","19","13","6","0","1",60.1
3.97476923076923,"4","19","14","6","0","1",62.1
4.13538461538462,"4","19","15","6","0","1",62.1
4.296,"4","19","16","6","0","1",62.1
4.45661538461539,"4","19","17","6","0","1",60.1
4.61723076923077,"4","19","18","6","0","1",57.9
4.77784615384615,"4","19","19","6","0","0",54
4.93846153846154,"4","19","20","6","0","0",51.1
5.09907692307692,"4","19","21","6","0","0",48
5.25969230769231,"4","19","22","6","0","0",48
5.42030769230769,"4","19","23","6","0","0",46
5.58092307692308,"4","20","0","0","0","0",45
5.74153846153846,"4","20","1","0","0","0",44.1
5.90215384615385,"4","20","2","0","0","0",41
6.06276923076923,"4","20","3","0","0","0",41
6.22338461538462,"4","20","4","0","0","0",41
6.384,"4","20","5","0","0","0",41
6.54461538461539,"4","20","6","0","0","0",42.1
6.70523076923077,"4","20","7","0","0","1",44.1
6.86584615384615,"4","20","8","0","0","1",46
7.02646153846154,"4","20","9","0","0","1",46
7.18707692307692,"4","20","10","0","0","1",46
7.34769230769231,"4","20","11","0","0","1",46
7.50830769230769,"4","20","12","0","0","1",46.9
7.66892307692308,"4","20","13","0","0","1",46.9
7.82953846153846,"4","20","14","0","0","1",46.9
7.99015384615385,"4","20","15","0","0","1",46.9
8.15076923076923,"4","20","16","0","0","1",46
8.31138461538461,"4","20","17","0","0","1",44.1
8.472,"4","20","18","0","0","1",43
8.63261538461538,"4","20","19","0","0","0",42.1
8.79323076923077,"4","20","20","0","0","0",42.1
8.95384615384615,"4","20","21","0","0","0",42.1
9.11446153846154,"4","20","22","0","0","0",41
9.27507692307692,"4","20","23","0","0","0",39
9.43569230769231,"4","21","0","1","1","0",39.9
9.59630769230769,"4","21","1","1","1","0",39.9
9.75692307692308,"4","21","2","1","1","0",37.9
9.91753846153846,"4","21","3","1","1","0",37.9
10.0781538461538,"4","21","4","1","1","0",37.9
10.2387692307692,"4","21","5","1","1","0",37
10.3993846153846,"4","21","6","1","1","0",39
10.56,"4","21","7","1","1","1",42.1
4.41,"4","21","8","1","1","1",48
0.03,"4","21","9","1","1","1",52
0.143181818181818,"4","21","10","1","1","1",55
0.256363636363636,"4","21","11","1","1","1",59
0.369545454545455,"4","21","12","1","1","1",55
0.482727272727273,"4","21","13","1","1","1",57.9
0.595909090909091,"4","21","14","1","1","1",63
0.709090909090909,"4","21","15","1","1","1",66.9
0.822272727272727,"4","21","16","1","1","1",68
0.935454545454546,"4","21","17","1","1","1",64.9
1.04863636363636,"4","21","18","1","1","1",62.1
1.16181818181818,"4","21","19","1","1","0",57.9
1.275,"4","21","20","1","1","0",55
1.38818181818182,"4","21","21","1","1","0",53.1
1.50136363636364,"4","21","22","1","1","0",52
1.61454545454545,"4","21","23","1","1","0",51.1
1.72772727272727,"4","22","0","2","1","0",50
1.84090909090909,"4","22","1","2","1","0",48.9
1.95409090909091,"4","22","2","2","1","0",48.9
2.06727272727273,"4","22","3","2","1","0",48.9
2.18045454545455,"4","22","4","2","1","0",48.9
2.29363636363636,"4","22","5","2","1","0",46.9
2.40681818181818,"4","22","6","2","1","0",48
2.52,"4","22","7","2","1","1",51.1
0.015,"4","22","8","2","1","1",55.9
0.06,"4","22","9","2","1","1",62.1
0.345,"4","22","10","2","1","1",64.9
0.24,"4","22","11","2","1","1",69.1
0.135,"4","22","12","2","1","1",71.1
0.21,"4","22","13","2","1","1",71.1
0.285,"4","22","14","2","1","1",70
0.36,"4","22","15","2","1","1",68
0.03,"4","22","16","2","1","1",66.9
0.525,"4","22","17","2","1","1",63
0.225,"4","22","18","2","1","1",62.1
0.255,"4","22","19","2","1","0",60.1
0.86625,"4","22","20","2","1","0",57
1.4775,"4","22","21","2","1","0",55
2.08875,"4","22","22","2","1","0",54
2.7,"4","22","23","2","1","0",54
3.31125,"4","23","0","3","1","0",54
3.9225,"4","23","1","3","1","0",53.1
4.53375,"4","23","2","3","1","0",54
5.145,"4","23","3","3","1","0",51.1
5.75625,"4","23","4","3","1","0",51.1
6.3675,"4","23","5","3","1","0",52
6.97875,"4","23","6","3","1","0",55.9
7.59,"4","23","7","3","1","1",57
3.135,"4","23","8","3","1","1",54
1.485,"4","23","9","3","1","1",53.6
19.695,"4","23","10","3","1","1",52
23.52,"4","23","11","3","1","1",51.8
18.345,"4","23","12","3","1","1",51.1
14.7,"4","23","13","3","1","1",50
33.45,"4","23","14","3","1","1",48.9
26.235,"4","23","15","3","1","1",53.6
8.16,"4","23","16","3","1","1",52
6.195,"4","23","17","3","1","1",51.1
6.45,"4","23","18","3","1","1",51.1
4.77,"4","23","19","3","1","0",51.1
2.04,"4","23","20","3","1","0",50
1.86,"4","23","21","3","1","0",48.9
0.015,"4","23","22","3","1","0",48
1.20833333333333,"4","23","23","3","1","0",46.9
2.40166666666667,"4","24","0","4","1","0",46.9
3.595,"4","24","1","4","1","0",46.9
4.78833333333333,"4","24","2","4","1","0",46
5.98166666666667,"4","24","3","4","1","0",44.1
7.175,"4","24","4","4","1","0",43
8.36833333333333,"4","24","5","4","1","0",42.1
9.56166666666667,"4","24","6","4","1","0",43
10.755,"4","24","7","4","1","1",44.1
11.67,"4","24","8","4","1","1",45
11.715,"4","24","9","4","1","1",46.9
16.335,"4","24","10","4","1","1",50
0.48,"4","24","11","4","1","1",52
0.39,"4","24","12","4","1","1",55
0.3,"4","24","13","4","1","1",55.9
85.822498,"4","24","14","4","1","1",57.9
171.344996,"4","24","16","4","1","1",57.9
162.164997,"4","24","17","4","1","1",55.9
175.679997,"4","24","18","4","1","1",54
173.849998,"4","24","19","4","1","0",53.1
172.154995,"4","24","20","4","1","0",52
161.339999,"4","24","21","4","1","0",51.1
91.575,"4","24","22","4","1","0",50
74.79,"4","24","23","4","1","0",48.9
74.085,"4","25","0","5","1","0",48
72.72,"4","25","1","5","1","0",46.9
72.915,"4","25","2","5","1","0",45
72.915,"4","25","3","5","1","0",46
72.225,"4","25","4","5","1","0",44.1
87.585,"4","25","5","5","1","0",44.1
